cname,cabr,ccode,year,formalconstit,writconstit,ineffect,cease,amend,amfrmlconv,amexec,amleg,amregprov,rat,ratfrmlconv,ratexec,ratleg,ratref,ratregprov,amyear,leg,legcham,lowcham,upcham,chamother,uppub,upselect,upexec,lowpub,lowselect,lowexec,proppub,propexec,propleg,execveto,legveto,removeexec,removeleg,execforce,exectax,execbudget,court,remove,life,courtexec,courtleg,centralbank,dirterm,bankpol,elecexec,elecleg,elecrefer,exleg,execindep,execappoint,milpm,milpres,milnone,legpm,legpres,legnone,callpm,callpres,callnone,schedexec,schedleg,schedboth,schedna,lpartynom,lprimary,lselfnom,lpetition,lexecnom,epartynom,eprimary,eselfnom,epetition,banned,banethnic,banrelig,bansys,banall,stateparty,suffage,suffgen,suffprop,suffparty,suffethrel,suffcrim,suffreg,suffother,election,electexec,electleg,electboth,legcompet,execcompet,electboy,electprot,postprot,legelig,execelig,estabcon_year,execpocketveto,id,estabcon,ceasedate,legelecdate,exelecdate,rattreaty,appelec,whoby,govstruct,regstruct,bankdir,electtime,elecperiod,reservedseat,reservedby,lelecsystem,eelect,eelectrules,parties,electpost,electdelay,protestpart,lastamend,timeineffect,constage,milother,legother,callother,gwno
Slovenia,SLV,349,2003,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,2,90,40,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,.a,1,1,0,1,1,1,6,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1991,Yes,349 2003,23dec1991,.c,.o,.a,3,1,1,1,3,3,3,1,2,1,3,1,1,3,.o,.o,.o,2,11,12,0,0,0,349
Slovenia,SLV,349,2004,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,2,90,40,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,.a,1,1,0,1,1,1,6,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,.q,60.65,.a,1991,Yes,349 2004,23dec1991,.c,03oct2004,.a,3,1,1,1,3,3,3,1,2,1,3,1,1,3,3,.p,.p,0,12,13,0,0,0,349
Slovenia,SLV,349,2005,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,2,90,40,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,.a,1,1,0,1,1,1,6,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1991,Yes,349 2005,23dec1991,.c,.o,.a,3,1,1,1,3,3,3,1,2,1,3,1,1,3,.o,.o,.o,1,13,14,0,0,0,349
Slovenia,SLV,349,2006,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,2,90,40,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,6,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1991,No,349 2006,23dec1991,.c,.o,.a,3,1,3,1,3,3,3,1,2,1,4,1,1,3,.o,.o,.o,2,14,15,0,0,0,349
Slovenia,SLV,349,2007,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,2,90,40,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,6,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,.a,.a,0,0,.q,.a,58.45,1991,No,349 2007,23dec1991,.c,.a,21oct2007,3,1,3,1,3,3,3,1,2,1,4,1,1,3,3,.p,.p,0,15,16,0,0,0,349
Slovenia,SLV,349,2008,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,2,90,40,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,6,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,.q,63.1,.a,1991,No,349 2008,23dec1991,.c,21sep2008,.a,3,1,3,1,3,3,3,1,2,1,4,1,1,3,3,.p,.p,1,16,17,0,0,0,349
Slovenia,SLV,349,2009,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,2,90,40,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,6,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1991,No,349 2009,23dec1991,.c,.o,.a,3,1,3,1,3,3,3,1,2,1,4,1,1,3,.o,.o,.o,2,17,18,0,0,0,349
Slovenia,SLV,349,2010,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,2,90,40,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,6,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1991,No,349 2010,23dec1991,.c,.o,.a,3,1,3,1,3,3,3,1,2,1,4,1,1,3,.o,.o,.o,3,18,19,0,0,0,349
Slovenia,SLV,349,2011,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,2,90,40,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,6,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,.q,65.59999999999999,.a,1991,No,349 2011,23dec1991,.c,04dec2011,.a,3,1,3,1,3,3,3,1,2,1,4,1,1,3,3,.p,.p,4,19,20,0,0,0,349
Slovenia,SLV,349,2012,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,2,90,40,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,6,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,.a,.a,.a,.a,.a,.a,48,1991,No,349 2012,23dec1991,.c,.a,11nov2012,3,1,3,1,3,3,3,1,2,1,4,1,1,3,.a,.a,.a,5,20,21,0,0,0,349
Greece,GRC,350,1960,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,1,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1952,Yes,350 1960,01jan1952,.c,.o,.a,3,.g,.g,.a,.a,1,3,1,3,.m,3,.a,.j,3,.o,.o,.o,0,0,8,0,0,0,350
Greece,GRC,350,1961,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,.a,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1952,Yes,350 1961,01jan1952,.c,.o,.a,3,.g,.g,.a,.a,1,3,1,3,.m,3,.a,.j,3,.o,.o,.o,1,1,9,0,0,0,350
Greece,GRC,350,1962,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,1,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1952,Yes,350 1962,01jan1952,.c,.o,.a,3,.g,.g,.a,.a,1,3,1,3,.m,3,.a,.j,3,.o,.o,.o,2,2,10,0,0,0,350
Greece,GRC,350,1963,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,1,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1952,Yes,350 1963,01jan1952,.c,.o,.a,3,.g,.g,.a,.a,1,3,1,3,.m,3,.a,.j,3,.o,.o,.o,3,3,11,0,0,0,350
Greece,GRC,350,1964,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,1,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1952,Yes,350 1964,01jan1952,.c,.o,.a,3,.g,.g,.a,.a,1,3,1,3,.m,3,.a,.j,3,.o,.o,.o,4,4,12,0,0,0,350
Greece,GRC,350,1965,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,1,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1952,Yes,350 1965,01jan1952,.c,.o,.a,3,.g,.g,.a,.a,1,3,1,3,.m,3,.a,.j,3,.o,.o,.o,5,5,13,0,0,0,350
Greece,GRC,350,1966,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,1,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1952,Yes,350 1966,01jan1952,.c,.o,.a,3,.g,.g,.a,.a,1,3,1,3,.m,3,.a,.j,3,.o,.o,.o,6,6,14,0,0,0,350
Greece,GRC,350,1967,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,1,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1952,Yes,350 1967,01jan1952,.c,.o,.a,3,.g,.g,.a,.a,1,3,1,3,.m,3,.a,.j,3,.o,.o,.o,7,7,15,0,0,0,350
Greece,GRC,350,1968,1,1,0,0,1,0,0,.e,0,1,0,0,.e,0,0,0,0,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,.e,0,.g,.g,.g,.g,1,6,1,0,.e,1,.e,.e,1,0,0,0,.e,0,0,0,0,0,0,.e,.e,0,.e,.e,.e,.e,.e,.j,.j,.j,.j,0,.n,.n,.n,.n,0,0,0,0,0,0,0,0,0,0,.o,.e,.e,.e,.a,.o,.o,.o,.o,.o,1952,Yes,350 1968,01jan1952,,.e,.a,.e,.g,.g,.a,.a,1,1,1,.e,,.e,.a,.j,.e,.o,.o,.o,8,8,16,0,0,0,350
Greece,GRC,350,1969,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,.a,.f,.f,.f,.f,.f,1,1,0,0,0,0,0,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.j,.j,.j,.j,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1968,Yes,350 1969,29sep1968,.c,.o,.a,3,.g,.g,.a,.a,1,3,1,3,.m,3,.a,.j,3,.o,.o,.o,9,0,1,0,0,0,350
Greece,GRC,350,1970,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,.a,.f,.f,.f,.f,.f,1,1,0,0,0,0,0,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.j,.j,.j,.j,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1968,Yes,350 1970,29sep1968,.c,.o,.a,3,.g,.g,.a,.a,1,3,1,3,.m,3,.a,.j,3,.o,.o,.o,10,1,2,0,0,0,350
Greece,GRC,350,1971,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,.a,.f,.f,.f,.f,.f,1,1,0,0,0,0,0,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.j,.j,.j,.j,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1968,Yes,350 1971,29sep1968,.c,.o,.a,3,.g,.g,.a,.a,1,3,1,3,.m,3,.a,.j,3,.o,.o,.o,11,2,3,0,0,0,350
Greece,GRC,350,1972,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,.a,.f,.f,.f,.f,.f,1,1,0,0,0,0,0,1,1,1,1,.a,.a,.a,.a,.a,.a,.a,1,6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.j,.j,.j,.j,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1968,Yes,350 1972,15nov1968,.c,.o,.a,1,.a,.a,.a,.a,1,3,.a,3,.m,3,.a,.j,.a,.o,.o,.o,12,3,4,0,0,0,350
Greece,GRC,350,1973,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,.a,.f,.f,.f,.f,.f,1,1,0,0,0,0,0,1,1,1,1,.a,.a,.a,.a,.a,.a,.a,1,6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.j,.j,.j,.j,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1968,Yes,350 1973,15nov1968,.c,.o,.a,1,.a,.a,.a,.a,1,3,.a,3,.m,3,.a,.j,.a,.o,.o,.o,13,4,5,0,0,0,350
Greece,GRC,350,1974,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,.a,.f,.f,.f,.f,.f,1,1,0,0,0,0,0,1,1,1,1,.a,.a,.a,.a,.a,.a,.a,1,6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.j,.j,.j,.j,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,.q,81.5,.a,1968,Yes,350 1974,15nov1968,.c,17nov1974,.a,1,.a,.a,.a,.a,1,3,.a,3,.m,3,.a,.j,.a,3,.p,.p,14,5,6,0,0,0,350
Greece,GRC,350,1975,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,0,0,0,1,1,1,1,.a,.a,.a,.a,.a,.a,.a,1,6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.j,.j,.j,.j,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1968,Yes,350 1975,15nov1968,.c,.o,.a,1,.a,.a,.a,.a,1,3,.a,3,.m,3,.a,.j,.a,.o,.o,.o,15,6,7,0,0,0,350
Greece,GRC,350,1976,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,0,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,.a,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1975,Yes,350 1976,07jun1975,.c,.o,.a,3,.g,.g,3,1,1,3,1,3,.m,3,2,.j,3,.o,.o,.o,16,7,1,0,0,0,350
Greece,GRC,350,1977,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,0,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,.a,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,.q,81.09999999999999,.a,1975,Yes,350 1977,07jun1975,.c,20nov1977,.a,3,.g,.g,3,1,1,3,1,3,.m,3,2,.j,3,3,.p,.p,17,8,2,0,0,0,350
Greece,GRC,350,1978,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,0,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,.a,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1975,Yes,350 1978,07jun1975,.c,.o,.a,3,.g,.g,3,1,1,3,1,3,.m,3,2,.j,3,.o,.o,.o,18,9,3,0,0,0,350
Greece,GRC,350,1979,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,0,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,.a,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1975,Yes,350 1979,07jun1975,.c,.o,.a,3,.g,.g,3,1,1,3,1,3,.m,3,2,.j,3,.o,.o,.o,19,10,4,0,0,0,350
Greece,GRC,350,1980,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,0,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,.a,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1975,Yes,350 1980,07jun1975,.c,.o,.a,3,.g,.g,3,1,1,3,1,3,.m,3,2,.j,3,.o,.o,.o,20,11,5,0,0,0,350
Greece,GRC,350,1981,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,0,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,.a,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,.q,81.5,.a,1975,Yes,350 1981,07jun1975,.c,18oct1981,.a,3,.g,.g,3,1,1,3,1,3,.m,3,2,.j,3,3,.p,.p,21,12,6,0,0,0,350
Greece,GRC,350,1982,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,0,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,.a,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1975,Yes,350 1982,07jun1975,.c,.o,.a,3,.g,.g,3,1,1,3,1,3,.m,3,2,.j,3,.o,.o,.o,22,13,7,0,0,0,350
Greece,GRC,350,1983,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,0,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,.a,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1975,Yes,350 1983,07jun1975,.c,.o,.a,3,.g,.g,3,1,1,3,1,3,.m,3,2,.j,3,.o,.o,.o,23,14,8,0,0,0,350
Greece,GRC,350,1984,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,0,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,.a,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1975,Yes,350 1984,07jun1975,.c,.o,.a,3,.g,.g,3,1,1,3,1,3,.m,3,2,.j,3,.o,.o,.o,24,15,9,0,0,0,350
Greece,GRC,350,1985,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,0,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,.a,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,.q,83.8,.a,1975,Yes,350 1985,07jun1975,.c,02jun1985,.a,3,.g,.g,3,1,1,3,1,3,.m,3,2,.j,3,3,.p,.p,25,16,10,0,0,0,350
Greece,GRC,350,1986,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,0,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,.a,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1975,Yes,350 1986,07jun1975,.c,.o,.a,3,.g,.g,3,1,1,3,1,3,.m,3,2,.j,3,.o,.o,.o,26,17,11,0,0,0,350
Greece,GRC,350,1987,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,0,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,.a,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1975,Yes,350 1987,07jun1975,.c,.o,.a,3,.g,.g,3,1,1,3,1,3,.m,3,2,.j,3,.o,.o,.o,27,18,12,0,0,0,350
Greece,GRC,350,1988,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,0,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,.a,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1975,Yes,350 1988,07jun1975,.c,.o,.a,3,.g,.g,3,1,1,3,1,3,.m,3,2,.j,3,.o,.o,.o,28,19,13,0,0,0,350
Greece,GRC,350,1989,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,0,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,.a,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,.q,78.7,.a,1975,Yes,350 1989,07jun1975,.c,05nov1989,.a,3,.g,.g,3,1,1,3,1,3,.m,3,2,.j,3,3,.p,.p,29,20,14,0,0,0,350
Greece,GRC,350,1990,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,1,0,0,1,1,0,1,1,1,1,0,1,0,.g,.g,.g,.g,1,6,1,0,1,.a,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,.q,83.2,.a,1975,Yes,350 1990,07jun1975,.c,08apr1990,.a,3,.g,.g,3,1,1,3,1,3,.m,3,2,.j,3,3,.p,.p,30,21,15,0,0,0,350
Greece,GRC,350,1991,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,300,.f,.f,.f,.f,.f,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,.a,1,1,6,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,.j,.j,.j,.j,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,.o,.o,.o,.a,.a,.o,.o,.o,.o,.o,1975,Yes,350 1991,11jun1975,.c,.o,.a,3,1,5,3,.a,1,3,1,3,.m,3,2,.j,3,.o,.o,.o,31,22,16,0,0,0,350
